,0,1,2,3,4,5,6,7,8,9
35,0.6950000000000001,0.05,0.7159763313609467,0.0,1,532.0,338.0,671.0,338.0,1
36,0.719200945494373,0.05,0.5917159763313611,0.0,1,532.0,338.0,671.0,375.0,0
37,0.5063718989043527,0.07,0.5917159763313611,0.0,1,532.0,338.0,607.5,405.5,0
38,0.9375833296299588,0.05,0.5917159763313611,0.0,1,532.0,338.0,683.5,448.5,0
39,3.245797282641046,1.81,0.0,0.0,-1,532.0,372.0,0.0,0.0,0
40,1.5500080644951495,0.05,0.0,0.0,1,300.0,236.0,610.0,237.0,1
41,1.216490854877257,0.05,0.41868512110726647,0.0,1,300.0,236.0,535.0,299.0,0
42,1.556313753714205,0.985,0.8402777777777777,0.0,-1,300.0,236.0,86.5,9.5,0
43,1.556313753714205,0.985,0.8402777777777777,0.0,-1,300.0,236.0,86.5,9.5,0
44,1.671264491335827,0.05,0.41868512110726647,0.0,1,300.0,236.0,610.0,361.0,0
45,1.1750106382497139,0.05,0.4982698961937717,0.0,1,300.0,298.0,535.0,299.0,1
46,1.794536848326052,1.295,0.7159763313609467,0.0,-1,300.0,298.0,86.5,9.5,0
47,1.794536848326052,1.295,0.7159763313609467,0.0,-1,300.0,298.0,86.5,9.5,0
48,1.5816842289154938,0.05,0.41868512110726647,0.0,1,300.0,298.0,610.0,361.0,0
49,1.671264491335827,0.05,0.41868512110726647,0.0,1,300.0,298.0,610.0,423.0,0
50,1.5500080644951495,0.05,0.0,0.0,1,300.0,360.0,610.0,361.0,1
51,1.5816842289154938,0.05,0.41868512110726647,0.0,1,300.0,360.0,610.0,423.0,0
52,1.0241154720049883,0.07,0.41868512110726647,0.0,1,300.0,360.0,470.5,473.5,0
53,2.5888414397177746,0.75,0.5917159763313611,0.0,-1,300.0,422.0,0.0,0.0,0
54,2.5888414397177746,0.75,0.5917159763313611,0.0,-1,300.0,422.0,0.0,0.0,0
55,1.5500080644951495,0.05,0.4982698961937717,0.0,1,300.0,422.0,610.0,423.0,1
56,0.8905405661731531,0.07,0.4982698961937717,0.0,1,300.0,422.0,470.5,473.5,0
57,3.5163981927534884,2.32,0.390625,0.0,-1,520.0,473.5,0.0,0.0,0
58,3.5163981927534884,2.32,0.390625,0.0,-1,520.0,473.5,0.0,0.0,0
59,3.5163981927534884,2.32,0.390625,0.0,-1,520.0,473.5,0.0,0.0,0
60,0.20256171898954647,0.055,0.6049382716049384,0.0,-1,400.5,182.5,399.5,223.0,1
61,0.6525191568069094,0.505,0.6049382716049384,0.0,-1,400.5,182.5,399.5,313.0,0
62,1.154215101270123,0.925,0.49,0.0,1,400.5,182.5,493.0,394.0,0
63,2.4220678149052723,1.23,0.25,0.0,-1,400.5,272.5,0.0,0.0,0
64,2.4220678149052723,1.23,0.25,0.0,-1,400.5,272.5,0.0,0.0,0
65,0.20256171898954647,0.055,0.6049382716049384,0.0,-1,400.5,272.5,399.5,313.0,1
66,0.7635198098281406,0.47500000000000003,0.49,0.0,1,400.5,272.5,493.0,394.0,0
67,2.4551501990713316,0.49,0.44444444444444436,0.0,-1,399.5,285.5,0.0,0.0,0
68,2.4551501990713316,0.49,0.44444444444444436,0.0,-1,399.5,285.5,0.0,0.0,0
69,2.4551501990713316,0.49,0.44444444444444436,0.0,-1,399.5,285.5,0.0,0.0,0
70,1.0450029904263434,0.1,0.0,0.7071067811865476,1,774.0,431.5,983.0,432.0,1
71,1.102851417916303,0.1,0.7511111111111113,0.0,1,774.0,431.5,983.0,502.0,0
72,3.049603457828575,2.1,0.5377777777777777,0.7071067811865476,1,774.0,431.5,1383.0,465.0,0
73,4.430768133179618,2.09,0.47265625,0.0,-1,774.0,431.5,0.0,0.0,0
74,2.6877895192890384,0.325,0.5377777777777777,0.0,1,774.0,431.5,1301.5,535.0,0
75,1.0450029904263434,0.1,0.0,1.0,1,774.0,501.5,983.0,502.0,1
76,3.0504641040340075,2.1,0.5377777777777777,0.0,1,774.0,501.5,1383.0,465.0,0
77,4.611339962527161,2.44,0.47265625,0.7071067811865476,-1,774.0,501.5,0.0,0.0,0
78,2.6428133683633432,2.1,0.5377777777777777,0.7071067811865476,1,774.0,501.5,1301.5,535.0,0
79,4.611339962527161,2.44,0.413265306122449,0.0,-1,774.0,501.5,0.0,0.0,0
80,0.17651133108103853,0.0,0.6694214876033061,0.0,-1,777.0,417.5,749.0,439.0,1
81,0.5783867650629637,0.315,0.5625,0.0,-1,777.0,417.5,698.0,502.0,0
82,0.438926246651986,0.335,0.6694214876033061,0.0,1,777.0,417.5,802.5,501.5,0
83,0.9930414140407237,0.63,0.6694214876033061,0.0,-1,777.0,417.5,644.0,565.0,0
84,1.1259690271050975,0.855,0.6694214876033061,0.0,-1,777.0,417.5,667.0,614.0,0
85,0.42524257783058367,0.0,0.5625,0.0,-1,777.0,470.5,698.0,502.0,1
86,0.200701893364263,0.02,0.6694214876033061,0.0,1,777.0,470.5,802.5,501.5,0
87,0.8157703414564665,0.315,0.6694214876033061,0.0,-1,777.0,470.5,644.0,565.0,0
88,0.904049915657316,0.54,0.6694214876033061,0.0,-1,777.0,470.5,667.0,614.0,0
89,4.182000119560017,2.455,0.0,0.0,-1,777.0,502.0,108.0,0.0,0
90,0.6833968466418322,0.0,0.6694214876033061,0.0,-1,777.0,533.5,644.0,565.0,1
91,0.6815469536282882,0.225,0.6694214876033061,0.0,-1,777.0,533.5,667.0,614.0,0
92,4.38315882098744,2.495,0.0,0.447213595499958,-1,777.0,566.5,108.0,0.0,0
93,4.38315882098744,2.495,0.0,0.0,-1,777.0,566.5,108.0,0.0,0
94,4.38315882098744,2.495,0.0,0.447213595499958,-1,777.0,566.5,108.0,0.0,0
95,0.9725289198784784,0.025,0.0,0.0,1,39.0,623.5,233.5,625.0,1
96,1.0468583953907042,0.025,0.64,0.0,1,39.0,623.5,233.5,701.0,0
97,0.8586508312463222,0.025,0.64,0.0,1,39.0,623.5,116.0,777.0,0
98,3.1235926831134693,0.05,0.7901234567901235,0.0,-1,39.0,623.5,0.0,0.0,0
99,3.8425073194465096,2.895,0.0,0.0,1,39.0,623.5,807.5,625.0,0
100,0.9725289198784784,0.025,0.0,0.0,1,39.0,699.5,233.5,701.0,1
101,0.5462428489234435,0.025,0.64,0.0,1,39.0,699.5,116.0,777.0,0
102,3.502931807786158,0.05,0.7901234567901235,0.0,-1,39.0,699.5,0.0,0.0,0
103,3.8605132430805105,0.21,0.64,0.0,1,39.0,699.5,807.5,625.0,0
104,3.8425073194465096,2.895,0.0,0.0,1,39.0,699.5,807.5,701.0,0
105,0.3850730450187341,0.025,0.81,0.0,1,39.0,775.5,116.0,777.0,1
106,3.882400191891609,0.05,0.64,0.0,-1,39.0,775.5,0.0,0.0,0
107,3.915490071498075,0.59,0.64,0.0,1,39.0,775.5,807.5,625.0,0
108,3.8605132430805105,0.21,0.64,0.0,1,39.0,775.5,807.5,701.0,0
109,3.8425073194465096,2.895,0.36,0.0,1,39.0,775.5,807.5,777.0,0
110,1.0525267217510443,0.025,0.0,0.0,1,597.0,623.5,807.5,625.0,1
111,1.1215669841788318,0.025,0.64,0.0,1,597.0,623.5,807.5,701.0,0
112,1.3026175570749843,0.025,0.36,0.0,1,597.0,623.5,807.5,777.0,0
113,1.5570846155556222,0.025,0.36,0.0,1,597.0,623.5,807.5,853.0,0
114,1.854996630724703,0.025,0.36,0.0,1,597.0,623.5,807.5,929.0,0
115,1.0525267217510443,0.025,0.0,0.0,1,597.0,699.5,807.5,701.0,1
116,1.1215669841788318,0.025,0.36,0.0,1,597.0,699.5,807.5,777.0,0
117,1.3026175570749843,0.025,0.36,0.0,1,597.0,699.5,807.5,853.0,0
118,1.5570846155556222,0.025,0.36,0.0,1,597.0,699.5,807.5,929.0,0
119,1.8599680776830554,1.685,0.29752066115702475,0.0,1,597.0,699.5,640.0,1069.0,0
120,1.0525267217510443,0.025,0.0,0.0,1,597.0,775.5,807.5,777.0,1
121,1.1215669841788318,0.025,0.64,0.0,1,597.0,775.5,807.5,853.0,0
122,1.3026175570749843,0.025,0.64,0.0,1,597.0,775.5,807.5,929.0,0
123,1.4831659549760436,1.305,0.5289256198347109,0.0,1,597.0,775.5,640.0,1069.0,0
124,4.893386480751342,2.7600000000000002,0.7901234567901235,0.0,-1,597.0,775.5,0.0,0.0,0
125,1.0525267217510443,0.025,0.0,0.0,1,597.0,851.5,807.5,853.0,1
126,1.1215669841788318,0.025,0.64,0.0,1,597.0,851.5,807.5,929.0,0
127,1.1085491644487402,0.925,0.5289256198347109,0.0,1,597.0,851.5,640.0,1069.0,0
128,5.199666455648862,2.7600000000000002,0.7901234567901235,0.0,-1,597.0,851.5,0.0,0.0,0
129,5.199666455648862,2.7600000000000002,0.44444444444444436,0.0,-1,597.0,851.5,0.0,0.0,0
130,1.0525267217510443,0.025,0.0,0.0,1,597.0,927.5,807.5,929.0,1
131,0.7394465836015472,0.545,0.5289256198347109,0.0,1,597.0,927.5,640.0,1069.0,0
132,5.515127491726733,2.7600000000000002,0.7901234567901235,0.0,-1,597.0,927.5,0.0,0.0,0
133,5.515127491726733,2.7600000000000002,0.44444444444444436,0.0,-1,597.0,927.5,0.0,0.0,0
134,2.6199165063032064,0.81,0.36,0.0,-1,601.0,998.5,233.5,625.0,0
135,6.015773537127208,2.59,0.36,0.0,-1,555.0,1067.5,0.0,0.0,1
136,6.015773537127208,2.59,0.64,0.0,-1,555.0,1067.5,0.0,0.0,0
137,1.395438999025038,0.745,0.6049382716049384,0.0,-1,173.0,219.0,0.0,0.0,0
138,0.5601394915554517,0.015,0.0,0.0,1,173.0,219.0,285.0,221.5,1
139,0.5817269548508132,0.015,0.64,0.0,1,173.0,219.0,285.0,250.5,0
140,1.395438999025038,0.745,0.64,0.0,-1,173.0,219.0,0.0,0.0,0
141,0.40019526483955303,0.03,0.64,0.0,1,173.0,219.0,223.0,281.5,0
142,1.511894506901854,0.745,0.6049382716049384,0.0,-1,173.0,248.0,0.0,0.0,0
143,0.5754617711021298,0.015,0.64,0.0,1,173.0,248.0,285.0,221.5,0
144,0.5601394915554517,0.015,0.0,0.0,1,173.0,248.0,285.0,250.5,1
145,1.511894506901854,0.745,0.64,0.0,-1,173.0,248.0,0.0,0.0,0
146,0.30092565527053355,0.03,0.64,0.0,1,173.0,248.0,223.0,281.5,0
147,0.9275,0.0,0.765625,0.0,1,219.0,266.0,404.5,266.0,1
148,0.9606020247740475,0.105,0.36,0.0,1,219.0,266.0,404.5,316.0,0
149,1.0536869791356445,0.355,0.36,0.0,1,219.0,266.0,404.5,366.0,0
150,1.1927934649385032,0.605,0.36,0.0,1,219.0,266.0,404.5,416.0,0
151,1.3639121122711684,0.855,0.36,0.0,1,219.0,266.0,404.5,466.0,0
152,0.9,0.0,0.6944444444444445,0.0,1,224.5,316.0,404.5,316.0,1
153,0.9340770846134703,0.105,0.5625,0.0,1,224.5,316.0,404.5,366.0,0
154,1.0295630140987,0.355,0.5625,0.0,1,224.5,316.0,404.5,416.0,0
155,1.1715374513859982,0.605,0.5625,0.0,1,224.5,316.0,404.5,466.0,0
156,1.1259690271050975,0.855,0.47928994082840226,0.0,1,224.5,316.0,328.0,516.0,0
157,0.9675,0.0,0.6944444444444445,0.0,1,211.0,366.0,404.5,366.0,1
158,0.9992778642599865,0.105,0.5625,0.0,1,211.0,366.0,404.5,416.0,0
159,1.0890620964848607,0.355,0.5625,0.0,1,211.0,366.0,404.5,466.0,0
160,0.9511703317492614,0.605,0.47928994082840226,0.0,1,211.0,366.0,328.0,516.0,0
161,2.363557964171812,0.97,0.4049586776859504,0.0,-1,224.5,416.0,0.0,0.0,0
162,0.9,0.0,0.6944444444444445,0.0,1,224.5,416.0,404.5,416.0,1
163,0.9340770846134703,0.105,0.5625,0.0,1,224.5,416.0,404.5,466.0,0
164,0.7195875554788314,0.355,0.47928994082840226,0.0,1,224.5,416.0,328.0,516.0,0
165,2.5414808675258604,0.755,0.4049586776859504,0.0,-1,203.0,466.0,0.0,0.0,0
166,2.5414808675258604,0.755,0.4049586776859504,0.0,-1,203.0,466.0,0.0,0.0,0
167,1.0075,0.0,0.6944444444444445,0.0,1,203.0,466.0,404.5,466.0,1
168,0.673145600891813,0.105,0.47928994082840226,0.0,1,203.0,466.0,328.0,516.0,0
169,2.7940394145394585,0.87,0.49,0.0,-1,214.5,516.0,0.0,0.0,0
170,2.7940394145394585,0.87,0.49,0.0,-1,214.5,516.0,0.0,0.0,0
171,2.7940394145394585,0.87,0.49,0.0,-1,214.5,516.0,0.0,0.0,0
172,1.3793114224133722,0.855,0.5625,0.0,1,214.5,516.0,404.5,316.0,0
173,1.2103718436910205,0.605,0.5625,0.0,1,214.5,516.0,404.5,366.0,0
174,1.0735455276791945,0.355,0.5625,0.0,1,214.5,516.0,404.5,416.0,0
175,0.982344135219425,0.105,0.5625,0.0,1,214.5,516.0,404.5,466.0,0
176,0.5675,0.0,0.0,0.0,1,214.5,516.0,328.0,516.0,1
177,0.8525,0.0,0.0,0.0,1,579.5,251.0,750.0,251.0,1
178,0.8957573611196282,0.125,0.6049382716049384,0.0,1,579.5,251.0,750.0,306.0,0
179,0.5932168659099302,0.02,0.44444444444444436,0.0,1,579.5,251.0,627.5,359.5,0
180,3.1576148039303336,1.185,0.5625,0.0,-1,579.5,251.0,0.0,0.0,0
181,3.1576148039303336,1.185,0.5625,0.0,-1,579.5,251.0,0.0,0.0,0
182,0.8957573611196282,0.125,0.6049382716049384,0.0,1,579.5,306.0,750.0,251.0,0
183,0.8525,0.0,0.0,0.0,1,579.5,306.0,750.0,306.0,1
184,0.35938315208145194,0.02,0.44444444444444436,0.0,1,579.5,306.0,627.5,359.5,0
185,3.2766455789419764,1.46,0.5625,0.0,-1,579.5,306.0,0.0,0.0,0
186,3.2766455789419764,1.46,0.5625,0.0,-1,579.5,306.0,0.0,0.0,0
187,0.8684936672192838,0.0,0.7346938775510203,0.7071067811865476,1,97.0,1087.5,268.0,1118.0,1
188,1.0939978290654877,0.53,0.6173469387755102,0.0,1,97.0,1087.5,268.0,1224.0,0
189,1.4836378432757773,1.06,0.6173469387755102,0.0,1,97.0,1087.5,268.0,1330.0,0
190,1.940961424140109,1.59,0.6173469387755102,0.0,1,97.0,1087.5,268.0,1436.0,0
191,2.240012555768382,2.14,0.6173469387755102,0.0,1,97.0,1087.5,98.5,1535.5,0
192,0.8931160338948126,0.0,0.7346938775510203,1.0,1,92.0,1193.5,268.0,1224.0,1
193,1.1136454776992541,0.53,0.6173469387755102,0.0,1,92.0,1193.5,268.0,1330.0,0
194,1.4981843177660086,1.06,0.6173469387755102,0.0,1,92.0,1193.5,268.0,1436.0,0
195,1.7103088171438514,1.61,0.6173469387755102,0.0,1,92.0,1193.5,98.5,1535.5,0
196,1.7225435408139904,0.025,0.6173469387755102,0.0,1,92.0,1193.5,133.5,1535.5,0
197,0.9177588190804815,0.0,0.7346938775510203,0.0,1,87.0,1299.5,268.0,1330.0,1
198,1.133503969997459,0.53,0.6173469387755102,1.0,1,87.0,1299.5,268.0,1436.0,0
199,1.181400122735731,1.08,0.6173469387755102,0.0,1,87.0,1299.5,98.5,1535.5,0
200,1.2026870956321098,0.075,0.6173469387755102,0.0,1,87.0,1299.5,133.5,1535.5,0
201,1.6249096128708207,1.465,0.6173469387755102,0.0,1,87.0,1299.5,118.0,1623.0,0
202,0.8684936672192838,0.0,0.7346938775510203,0.8660254037844387,1,97.0,1405.5,268.0,1436.0,1
203,0.650043267790691,0.55,0.6173469387755102,0.0,1,97.0,1405.5,98.5,1535.5,0
204,0.6751342459096561,0.55,0.6173469387755102,0.0,1,97.0,1405.5,133.5,1535.5,0
205,0.28684708469845044,0.185,0.6173469387755102,0.0,1,92.0,1592.5,98.5,1535.5,0
206,0.3525354592094248,0.025,0.6173469387755102,0.0,1,92.0,1592.5,133.5,1535.5,0
207,0.20039024427351748,0.0,0.7346938775510203,0.0,1,92.0,1592.5,118.0,1623.0,1
208,1.8625822129506122,0.61,0.0,0.0,-1,590.0,23.5,247.5,170.0,0
209,2.9523391150069465,0.09,0.0,0.0,-1,590.0,23.5,0.0,0.0,0
210,2.933948917414889,2.68,0.0,0.0,-1,590.0,23.5,410.0,582.0,0
211,3.169452831325937,2.9250000000000003,0.0,0.5,-1,590.0,23.5,409.0,631.0,0
212,1.0125,0.125,0.0,0.5773502691896257,1,803.5,247.0,1006.0,247.0,1
213,1.0886488184901502,0.125,0.7159763313609467,0.0,1,803.5,247.0,1006.0,327.0,0
214,1.140243943198121,0.125,0.7159763313609467,0.0,1,803.5,247.0,966.0,407.0,0
215,1.5227955378185214,0.125,0.6173469387755102,0.0,1,803.5,247.0,991.0,487.0,0
216,1.8328069320034774,1.455,0.7159763313609467,0.0,1,803.5,247.0,961.0,578.0,0
217,1.0125,0.125,0.0,1.0,1,803.5,327.0,1006.0,327.0,1
218,0.9056247843339977,0.125,0.7159763313609467,0.8164965809277259,1,803.5,327.0,966.0,407.0,0
219,1.2324391465707343,0.125,0.6173469387755102,0.0,1,803.5,327.0,991.0,487.0,0
220,1.481614406652419,1.055,0.7159763313609467,0.0,1,803.5,327.0,961.0,578.0,0
221,4.337456772118888,1.56,0.0,0.0,-1,803.5,327.0,0.0,0.0,0
222,0.8125,0.125,0.0,0.7745966692414834,1,803.5,407.0,966.0,407.0,1
223,1.0192675065948094,0.125,0.6173469387755102,0.447213595499958,1,803.5,407.0,991.0,487.0,0
224,1.1624032217780542,0.655,0.7159763313609467,0.0,1,803.5,407.0,961.0,578.0,0
225,4.503502109469919,1.96,0.0,0.0,-1,803.5,407.0,0.0,0.0,0
226,4.503502109469919,1.96,0.0,0.0,-1,803.5,407.0,0.0,0.0,0
227,0.9375,0.125,0.0,1.0,1,803.5,487.0,991.0,487.0,1
228,0.9094950522130398,0.255,0.7159763313609467,0.0,1,803.5,487.0,961.0,578.0,0
229,4.697821968742537,2.36,0.0,0.0,-1,803.5,487.0,0.0,0.0,0
230,4.697821968742537,2.36,0.0,0.0,-1,803.5,487.0,0.0,0.0,0
231,4.697821968742537,2.36,0.0,0.0,-1,803.5,487.0,0.0,0.0,0
232,0.8150038343468085,0.0,0.0,0.0,1,102.0,377.0,265.0,376.5,1
233,0.8410001486325672,0.1,0.7159763313609467,0.0,1,102.0,377.0,265.0,418.5,0
234,1.9527736684009236,0.3,0.5625,0.0,-1,102.0,377.0,0.0,0.0,0
235,1.9527736684009236,0.3,0.5625,0.0,-1,102.0,377.0,0.0,0.0,0
236,1.9527736684009236,0.3,0.378698224852071,0.0,-1,102.0,377.0,0.0,0.0,0
237,0.8150038343468085,0.0,0.0,0.0,1,102.0,419.0,265.0,418.5,1
238,2.1561829699726323,0.3,0.5625,0.0,-1,102.0,419.0,0.0,0.0,0
239,2.1561829699726323,0.3,0.5625,0.0,-1,102.0,419.0,0.0,0.0,0
240,2.1561829699726323,0.3,0.378698224852071,0.0,-1,102.0,419.0,0.0,0.0,0
241,2.1561829699726323,0.3,0.378698224852071,0.447213595499958,-1,102.0,419.0,0.0,0.0,0
242,0.9350033422400158,0.015,0.0,0.447213595499958,1,736.0,316.0,923.0,316.5,1
243,1.001015109776071,0.015,0.0,0.0,1,736.0,316.0,923.0,387.5,0
244,0.9542045116221155,0.015,0.6694214876033061,0.0,1,736.0,316.0,878.0,443.5,0
245,1.0640283125932317,0.015,0.6694214876033061,0.0,1,736.0,316.0,878.0,474.5,0
246,1.4228426652304182,0.015,0.0,0.0,1,736.0,316.0,923.0,530.5,0
247,1.7064528267725423,0.015,0.6694214876033061,0.0,1,736.0,316.0,923.0,601.5,0
248,0.620005040302093,0.0,0.0,0.0,-1,1047.0,530.0,923.0,530.5,1
249,0.7156858598575215,0.275,0.6694214876033061,0.0,-1,1047.0,530.0,923.0,601.5,0
250,0.8577769232148882,0.005,0.6694214876033061,0.0,-1,1047.0,530.0,922.0,647.5,0
251,1.1308984260312682,0.005,0.6694214876033061,0.0,-1,1047.0,530.0,922.0,718.5,0
252,2.3987092883465473,1.485,0.5625,0.0,-1,1047.0,530.0,683.0,842.5,0
253,0.6668442471822037,0.005,0.6694214876033061,0.0,-1,1047.0,601.0,922.0,647.5,1
254,0.8577769232148882,0.005,0.6694214876033061,0.0,-1,1047.0,601.0,922.0,718.5,0
255,2.1841374155487565,1.1300000000000001,0.5625,0.0,-1,1047.0,601.0,683.0,842.5,0
256,5.498184359404475,2.88,0.5625,0.0,-1,1047.0,601.0,120.0,9.5,0
257,6.036161859990171,2.975,0.20661157024793383,0.0,-1,1047.0,601.0,0.0,0.0,0
258,1.0450029904263434,0.1,0.0,0.7071067811865476,1,774.0,431.5,983.0,432.0,1
259,1.102851417916303,0.1,0.7511111111111113,0.0,1,774.0,431.5,983.0,502.0,0
260,3.049603457828575,2.1,0.5377777777777777,0.7071067811865476,1,774.0,431.5,1383.0,465.0,0
261,4.430768133179618,2.09,0.47265625,0.0,-1,774.0,431.5,0.0,0.0,0
262,2.6877895192890384,0.325,0.5377777777777777,0.0,1,774.0,431.5,1301.5,535.0,0
263,1.0450029904263434,0.1,0.0,1.0,1,774.0,501.5,983.0,502.0,1
264,3.0504641040340075,2.1,0.5377777777777777,0.0,1,774.0,501.5,1383.0,465.0,0
265,4.611339962527161,2.44,0.47265625,0.7071067811865476,-1,774.0,501.5,0.0,0.0,0
266,2.6428133683633432,2.1,0.5377777777777777,0.7071067811865476,1,774.0,501.5,1301.5,535.0,0
267,4.611339962527161,2.44,0.413265306122449,0.0,-1,774.0,501.5,0.0,0.0,0
268,1.0200490184299968,0.15,0.81,0.6324555320336759,1,730.0,275.0,934.0,273.0,1
269,0.7000714249274855,0.07,0.64,0.0,1,730.0,275.0,860.0,327.0,0
270,1.149478142462918,0.15,0.64,0.0,1,730.0,275.0,934.0,381.0,0
271,1.2963024338479041,0.15,0.64,0.0,1,730.0,275.0,934.0,435.0,0
272,2.120344901189427,0.15,0.49,0.0,1,730.0,275.0,798.5,693.5,0
273,0.6500769185258003,0.15,0.81,0.6324555320336759,1,730.0,329.0,860.0,327.0,1
274,1.0526157893552612,0.07,0.64,0.447213595499958,1,730.0,329.0,934.0,381.0,0
275,1.149478142462918,0.15,0.64,0.447213595499958,1,730.0,329.0,934.0,435.0,0
276,1.8544035429215509,0.15,0.49,0.0,1,730.0,329.0,798.5,693.5,0
277,4.003564037204851,1.545,0.49,0.0,-1,730.0,329.0,0.0,0.0,0
278,1.0200490184299968,0.15,0.81,0.447213595499958,1,730.0,383.0,934.0,381.0,1
279,1.0526157893552612,0.07,0.64,0.447213595499958,1,730.0,383.0,934.0,435.0,0
280,1.5898309658576915,0.15,0.49,0.0,1,730.0,383.0,798.5,693.5,0
281,4.121859410508805,1.815,0.49,0.0,-1,730.0,383.0,0.0,0.0,0
282,1.3087398519186308,0.15,0.64,0.0,1,730.0,437.0,934.0,273.0,0
283,1.0200490184299968,0.15,0.81,1.0,1,730.0,437.0,934.0,435.0,1
284,1.3274458557696431,0.15,0.49,0.0,1,730.0,437.0,798.5,693.5,0
285,4.25402456504426,2.085,0.49,0.0,-1,730.0,437.0,0.0,0.0,0
286,1.492816130673835,0.15,0.64,0.0,1,730.0,491.0,934.0,273.0,0
287,1.0463746938836012,0.15,0.64,0.0,1,730.0,491.0,860.0,327.0,0
288,0.680018382104484,0.02,0.0,0.0,1,614.0,337.0,750.0,338.0,1
289,0.7262403183519902,0.02,0.64,0.0,1,614.0,337.0,750.0,388.0,0
290,3.3748259214365413,1.875,0.7901234567901235,0.0,-1,614.0,387.0,61.0,0.0,0
291,3.3748259214365413,1.875,0.7901234567901235,0.0,-1,614.0,387.0,61.0,0.0,0
292,3.3748259214365413,1.875,0.7901234567901235,0.0,-1,614.0,387.0,61.0,0.0,0
293,0.680018382104484,0.02,0.0,0.0,1,614.0,387.0,750.0,388.0,1
294,4.2448093302290975,1.92,0.11111111111111109,0.0,-1,485.0,735.5,61.0,0.0,0
295,4.2448093302290975,1.92,0.11111111111111109,0.0,-1,485.0,735.5,61.0,0.0,0
296,4.2448093302290975,1.92,0.11111111111111109,0.0,-1,485.0,735.5,61.0,0.0,0
297,4.2448093302290975,1.92,0.11111111111111109,0.0,-1,485.0,735.5,61.0,0.0,0
298,1.0450029904263434,0.1,0.0,0.7071067811865476,1,774.0,431.5,983.0,432.0,1
299,1.102851417916303,0.1,0.7511111111111113,0.0,1,774.0,431.5,983.0,502.0,0
300,3.049603457828575,2.1,0.5377777777777777,0.7071067811865476,1,774.0,431.5,1383.0,465.0,0
301,4.430768133179618,2.09,0.47265625,0.0,-1,774.0,431.5,0.0,0.0,0
